step,reward,cumulative_reward,throughput,cumulative_throughput,avg_wait_time
1343,-0.8,-3596.999999999999,0,743,3.449739389426657
1344,-0.20000000000000007,-3597.199999999999,1,744,3.447172619047619
1345,-1.9,-3599.099999999999,1,745,3.445353159851301
1346,-1.5,-3600.599999999999,1,746,3.4442793462109957
1347,-2.8000000000000003,-3603.399999999999,1,747,3.4446919079435783
1348,-3.8000000000000003,-3607.1999999999994,1,748,3.4465875370919883
1349,-6.5,-3613.6999999999994,0,748,3.4507042253521125
1350,-0.20000000000000007,-3613.899999999999,1,749,3.448148148148148
1351,-1.1,-3614.999999999999,0,749,3.4455958549222796
1352,-1.9000000000000001,-3616.899999999999,0,749,3.4437869822485205
1353,-2.4000000000000004,-3619.2999999999993,0,749,3.442719881744272
1354,-2.6,-3621.899999999999,0,749,3.442392909896603
1355,-3.0999999999999996,-3624.999999999999,0,749,3.4428044280442807
1356,-4.4,-3629.399999999999,0,749,3.4446902654867255
1357,-4.8,-3634.1999999999994,2,751,3.448047162859248
1358,-6.3999999999999995,-3640.5999999999995,0,751,3.4528718703976438
1359,-7.9,-3648.4999999999995,1,752,3.459896983075791
1360,-3.5999999999999996,-3652.0999999999995,0,752,3.461029411764706
1361,-1.4,-3653.4999999999995,0,752,3.458486407053637
1362,-0.20000000000000007,-3653.6999999999994,1,753,3.4559471365638768
1363,-1.0,-3654.6999999999994,1,754,3.454145267791636
1364,-1.5,-3656.1999999999994,1,755,3.4530791788856305
1365,-2.9000000000000004,-3659.0999999999995,0,755,3.452747252747253
1366,-2.4000000000000004,-3661.4999999999995,3,758,3.4538799414348462
1367,-3.6999999999999993,-3665.1999999999994,2,760,3.4564740307242134
1368,-5.8999999999999995,-3671.0999999999995,0,760,3.460526315789474
1369,-6.9,-3677.9999999999995,1,761,3.4660336011687365
1370,-0.8,-3678.7999999999997,0,761,3.4635036496350367
1371,-0.20000000000000007,-3678.9999999999995,1,762,3.460977388767323
1372,-1.1,-3680.0999999999995,0,762,3.4584548104956268
1373,-1.4,-3681.4999999999995,0,762,3.4559359067734885
1374,-1.6,-3683.0999999999995,0,762,3.4541484716157207
1375,-2.1,-3685.1999999999994,0,762,3.453090909090909
1376,-2.0,-3687.1999999999994,1,763,3.452761627906977
1377,-3.4000000000000004,-3690.5999999999995,0,763,3.4531590413943354
1378,-4.4,-3694.9999999999995,0,763,3.4550072568940493
1379,-4.8,-3699.7999999999997,1,764,3.4583031182015955
1380,-2.9000000000000004,-3702.7,0,764,3.457971014492754
1381,-0.7999999999999999,-3703.5,1,765,3.455467052860246
1382,-0.8,-3704.3,0,765,3.4529667149059335
1383,-0.20000000000000007,-3704.5,1,766,3.450469992769342
1384,-0.8,-3705.3,0,766,3.447976878612717
1385,-0.7999999999999999,-3706.1000000000004,1,767,3.4454873646209387
1386,-3.2,-3709.3,0,767,3.4451659451659453
1387,-3.8,-3713.1000000000004,2,769,3.447007930785869
1388,-5.6000000000000005,-3718.7000000000003,1,770,3.451008645533141
1389,-7.4,-3726.1000000000004,1,771,3.4571634269258458
1390,-1.6,-3727.7000000000003,0,771,3.4553956834532373
1391,-1.1,-3728.8,0,771,3.4529115744069014
1392,-0.20000000000000007,-3729.0,1,772,3.4504310344827585
1393,-0.5000000000000001,-3729.5,1,773,3.447954055994257
1394,-1.1,-3730.6,0,773,3.445480631276901
1395,-0.5000000000000001,-3731.1,1,774,3.443010752688172
1396,-1.6,-3732.7,0,774,3.4412607449856734
1397,-2.4000000000000004,-3735.1,0,774,3.4402290622763063
1398,-3.4000000000000004,-3738.5,0,774,3.440629470672389
1399,-3.8000000000000003,-3742.3,1,775,3.442458899213724
1400,-0.5000000000000001,-3742.8,1,776,3.44
1401,-2.6999999999999997,-3745.5,1,777,3.4389721627408996
1402,-2.8000000000000003,-3748.3,1,778,3.4393723252496433
1403,-3.8000000000000003,-3752.1000000000004,1,779,3.44119743406985
1404,-5.3999999999999995,-3757.5000000000005,0,779,3.4444444444444446
1405,-7.0,-3764.5000000000005,0,779,3.4491103202846976
1406,-7.600000000000001,-3772.1000000000004,1,780,3.4559032716927454
1407,-9.700000000000001,-3781.8,0,780,3.464818763326226
1408,-11.700000000000001,-3793.5,1,781,3.4765625
1409,-14.3,-3807.8,0,781,3.4911284599006387
1410,-2.6,-3810.4,0,781,3.4907801418439717
1411,-1.1,-3811.5,0,781,3.48830616583983
1412,-0.8,-3812.3,0,781,3.4858356940509916
1413,-1.9000000000000001,-3814.2000000000003,0,781,3.484076433121019
1414,-2.1,-3816.3,0,781,3.483026874115983
1415,-2.3000000000000003,-3818.6000000000004,1,782,3.482685512367491
1416,-3.9000000000000004,-3822.5000000000005,0,782,3.4837570621468927
1417,-4.9,-3827.4000000000005,1,783,3.4862385321100917
1418,-6.7,-3834.1000000000004,0,783,3.4908321579689705
1419,-7.600000000000001,-3841.7000000000003,1,784,3.4975334742776605
1420,-2.9999999999999996,-3844.7000000000003,1,785,3.4985915492957744
1421,-1.4,-3846.1000000000004,0,785,3.4961294862772694
1422,-1.1,-3847.2000000000003,0,785,3.4936708860759493
1423,-1.0,-3848.2000000000003,1,786,3.4919184820801124
1424,-1.5,-3849.7000000000003,1,787,3.490870786516854
1425,-2.3000000000000003,-3852.0000000000005,1,788,3.4905263157894737
1426,-3.3000000000000003,-3855.3000000000006,1,789,3.4915848527349227
1427,-4.3,-3859.600000000001,1,790,3.494043447792572
1428,-5.8999999999999995,-3865.500000000001,0,790,3.4978991596638656
1429,-7.3999999999999995,-3872.900000000001,2,792,3.503848845346396
1430,-1.0,-3873.900000000001,1,793,3.502097902097902
1431,-0.20000000000000007,-3874.100000000001,1,794,3.4996505939902165
1432,-1.1,-3875.2000000000007,0,794,3.4972067039106145
1433,-1.3000000000000003,-3876.500000000001,1,795,3.49546406140963
1434,-2.1,-3878.600000000001,0,795,3.49442119944212
1435,-2.6,-3881.2000000000007,0,795,3.4940766550522646
1436,-2.8000000000000003,-3884.000000000001,1,796,3.4944289693593316
1437,-4.7,-3888.7000000000007,0,796,3.4961725817675715
1438,-5.3999999999999995,-3894.100000000001,0,796,3.499304589707928
1439,-7.2,-3901.3000000000006,0,796,3.5045170257123
1440,-0.8,-3902.100000000001,0,796,3.502083333333333
1441,-0.19999999999999996,-3902.3000000000006,2,798,3.4996530187369883
1442,-0.8,-3903.100000000001,0,798,3.497226074895978
1443,-1.1,-3904.2000000000007,0,798,3.494802494802495
1444,-0.8,-3905.000000000001,0,798,3.492382271468144
1445,-1.4,-3906.400000000001,0,798,3.4899653979238754
1446,-1.0,-3907.400000000001,1,799,3.488243430152144
1447,-2.1,-3909.500000000001,0,799,3.4872149274360744
1448,-1.4000000000000001,-3910.900000000001,2,801,3.486878453038674
1449,-3.6,-3914.500000000001,1,802,3.4879227053140096
1450,0.09999999999999987,-3914.400000000001,2,804,3.4855172413793105
1451,-0.5000000000000001,-3914.900000000001,1,805,3.483115093039283
1452,0.9999999999999998,-3913.900000000001,3,808,3.4807162534435263
1453,-1.1,-3915.000000000001,0,808,3.4783207157604954
1454,-0.8,-3915.800000000001,0,808,3.4759284731774414
1455,-1.1,-3916.900000000001,0,808,3.4735395189003437
1456,-1.6,-3918.500000000001,0,808,3.471840659340659
1457,-1.5000000000000002,-3920.000000000001,2,810,3.4708304735758406
1458,-2.6,-3922.600000000001,0,810,3.4705075445816185
1459,-3.3000000000000003,-3925.900000000001,1,811,3.471555860178204
1460,-1.1,-3927.000000000001,0,811,3.469178082191781
1461,-1.6,-3928.600000000001,1,812,3.467488021902806
1462,-2.1,-3930.7000000000007,0,812,3.466484268125855
1463,-2.6,-3933.3000000000006,0,812,3.4661654135338344
1464,-3.4000000000000004,-3936.7000000000007,0,812,3.466530054644809
1465,-4.2,-3940.9000000000005,0,812,3.467576791808874
1466,-4.3,-3945.2000000000007,1,813,3.469986357435198
1467,-5.3,-3950.500000000001,1,814,3.4737559645535105
1468,-5.699999999999999,-3956.2000000000007,2,816,3.4788828337874658
1469,-8.200000000000001,-3964.4000000000005,0,816,3.485364193328795
1470,0.3999999999999999,-3964.0000000000005,2,818,3.4829931972789114
1471,-1.4,-3965.4000000000005,0,818,3.4806254248810333
1472,-1.6,-3967.0000000000005,0,818,3.478940217391304
1473,-3.2,-3970.2000000000003,0,818,3.478615071283096
1474,-3.9000000000000004,-3974.1000000000004,0,818,3.479647218453189
1475,-4.3,-3978.4000000000005,1,819,3.482033898305085
1476,-5.3,-3983.7000000000007,1,820,3.4857723577235773
1477,-6.9,-3990.600000000001,1,821,3.4908598510494246
1478,-8.200000000000001,-3998.8000000000006,0,821,3.497293640054127
1479,-9.700000000000001,-4008.5000000000005,0,821,3.5057471264367814
1480,-3.8999999999999995,-4012.4000000000005,2,823,3.508783783783784
1481,-1.4,-4013.8000000000006,0,823,3.5064145847400403
1482,-0.8,-4014.600000000001,0,823,3.5040485829959516
1483,-0.20000000000000007,-4014.8000000000006,1,824,3.501685772083614
1484,-1.8000000000000003,-4016.600000000001,1,825,3.5006738544474394
1485,-4.8,-4021.400000000001,0,825,3.5016835016835017
1486,-5.1000000000000005,-4026.500000000001,1,826,3.5047106325706596
1487,-6.6000000000000005,-4033.100000000001,1,827,3.5097511768661733
1488,-8.700000000000001,-4041.8000000000006,0,827,3.516801075268817
1489,-11.000000000000002,-4052.8000000000006,1,828,3.526527871054399
1490,-1.5,-4054.3000000000006,1,829,3.525503355704698
1491,-0.20000000000000007,-4054.5000000000005,1,830,3.523138832997988
1492,-2.2,-4056.7000000000003,0,830,3.5214477211796247
1493,-2.4000000000000004,-4059.1000000000004,0,830,3.520428667113195
1494,-2.6,-4061.7000000000003,0,830,3.5200803212851404
1495,-1.8999999999999997,-4063.6000000000004,2,832,3.520401337792642
1496,-3.5999999999999996,-4067.2000000000003,0,832,3.521390374331551
1497,-4.4,-4071.6000000000004,0,832,3.523046092184369
1498,-6.2,-4077.8,0,832,3.5267022696929238
1499,-8.0,-4085.8,0,832,3.5323549032688457
1500,-0.20000000000000007,-4086.0,1,833,3.53
1501,-0.19999999999999996,-4086.2,2,835,3.5276482345103264
1502,-0.8,-4087.0,0,835,3.525299600532623
1503,-0.20000000000000007,-4087.2,1,836,3.5229540918163673
1504,-1.1,-4088.2999999999997,0,836,3.5206117021276597
1505,-2.7,-4090.9999999999995,0,836,3.5196013289036543
1506,-1.2000000000000004,-4092.1999999999994,2,838,3.5185922974767596
1507,-2.6,-4094.7999999999993,0,838,3.5182481751824817
1508,-2.4999999999999996,-4097.299999999999,1,839,3.518567639257294
1509,-3.9000000000000004,-4101.199999999999,0,839,3.5195493704440026
1510,-0.8,-4101.999999999999,0,839,3.517218543046358
1511,-1.1,-4103.099999999999,0,839,3.514890800794176
1512,-0.8,-4103.9,0,839,3.5125661375661377
1513,-1.4,-4105.299999999999,0,839,3.510244547257105
1514,0.09999999999999987,-4105.199999999999,2,841,3.5079260237780714
1515,-0.20000000000000007,-4105.399999999999,1,842,3.5056105610561055
1516,-1.6,-4106.999999999999,0,842,3.503957783641161
1517,-1.8000000000000003,-4108.799999999999,1,843,3.5029663810151614
1518,-2.6,-4111.4,0,843,3.502635046113307
1519,-3.0999999999999996,-4114.5,0,843,3.5029624753127058
1520,-0.5000000000000001,-4115.0,1,844,3.5006578947368423
1521,-1.4,-4116.4,0,844,3.498356344510191
1522,-0.20000000000000007,-4116.599999999999,1,845,3.4960578186596583
1523,-0.20000000000000007,-4116.799999999999,1,846,3.4937623112278398
1524,-0.8,-4117.599999999999,0,846,3.491469816272966
1525,-2.2,-4119.799999999999,0,846,3.4898360655737704
1526,-2.1,-4121.9,0,846,3.488859764089122
1527,-2.3000000000000003,-4124.2,1,847,3.4885396201702683
1528,-3.0999999999999996,-4127.3,0,847,3.488874345549738
1529,-4.1000000000000005,-4131.400000000001,1,848,3.490516677567037
1530,-0.8,-4132.200000000001,0,848,3.488235294117647
1531,0.6999999999999997,-4131.500000000001,3,851,3.4859568909209666
1532,-0.40000000000000013,-4131.900000000001,2,853,3.4843342036553526
1533,-1.8000000000000003,-4133.700000000001,1,854,3.483365949119374
1534,-2.9000000000000004,-4136.6,0,854,3.483050847457627
1535,-3.9000000000000004,-4140.5,0,854,3.484039087947883
1536,-4.8999999999999995,-4145.4,0,854,3.486328125
1537,-5.3,-4150.7,2,856,3.4899154196486664
1538,-6.8999999999999995,-4157.599999999999,0,856,3.4947984395318596
1539,-7.3,-4164.9,1,857,3.5009746588693957
1540,-0.8,-4165.7,0,857,3.498701298701299
1541,-1.7,-4167.4,0,857,3.4964308890330953
1542,-0.8,-4168.2,0,857,3.4941634241245136
1543,-0.20000000000000007,-4168.4,1,858,3.491898898250162
1544,-0.8,-4169.2,0,858,3.489637305699482
1545,0.09999999999999987,-4169.099999999999,2,860,3.487378640776699
1546,-1.6,-4170.7,0,860,3.485769728331177
1547,-1.5,-4172.2,1,861,3.48480930833872
1548,-4.5,-4176.7,0,861,3.4857881136950906
1549,-6.3,-4183.0,0,861,3.4887023886378308
1550,0.9999999999999998,-4182.0,3,864,3.4864516129032257
1551,-0.8,-4182.8,0,864,3.4842037395228886
1552,-0.5000000000000001,-4183.3,1,865,3.481958762886598
1553,-1.9000000000000001,-4185.2,0,865,3.480360592401803
1554,-1.5,-4186.7,1,866,3.4794079794079793
1555,-2.9000000000000004,-4189.599999999999,0,866,3.4790996784565915
1556,-3.0999999999999996,-4192.7,0,866,3.479434447300771
1557,-3.9000000000000004,-4196.599999999999,0,866,3.480411046885035
1558,-4.3,-4200.9,1,867,3.4826700898587934
1559,-5.8999999999999995,-4206.799999999999,0,867,3.4862091084028224
1560,-2.6,-4209.4,0,867,3.485897435897436
1561,-0.7999999999999999,-4210.2,1,868,3.4836643177450353
1562,-1.9000000000000001,-4212.099999999999,0,868,3.4820742637644044
1563,-2.1,-4214.2,0,868,3.4811260396673065
1564,-3.6,-4217.8,1,869,3.4820971867007673
1565,-5.7,-4223.5,1,870,3.4849840255591054
1566,-7.4,-4230.9,1,871,3.4904214559386975
1567,-9.4,-4240.299999999999,1,872,3.498404594767071
1568,-12.0,-4252.299999999999,0,872,3.5089285714285716
1569,-15.4,-4267.699999999999,0,872,3.5226258763543656
1570,-0.30000000000000027,-4267.999999999999,3,875,3.5216560509554142
1571,-1.1,-4269.099999999999,0,875,3.519414385741566
1572,-0.8,-4269.9,0,875,3.517175572519084
1573,-1.1,-4271.0,0,875,3.5149396058486966
1574,-0.20000000000000007,-4271.2,1,876,3.5127064803049555
1575,-1.9000000000000001,-4273.099999999999,0,876,3.511111111111111
1576,-1.2000000000000004,-4274.299999999999,2,878,3.510152284263959
1577,-2.3000000000000003,-4276.599999999999,1,879,3.509828788839569
1578,-3.9000000000000004,-4280.499999999999,0,879,3.510773130544994
1579,-4.3,-4284.799999999999,1,880,3.512982900569981
1580,-0.8,-4285.599999999999,0,880,3.510759493670886
1581,-0.7999999999999999,-4286.4,1,881,3.50853889943074
1582,-1.0,-4287.4,1,882,3.506953223767383
1583,-2.4000000000000004,-4289.799999999999,0,882,3.5060012634238786
1584,-2.6,-4292.4,0,882,3.5056818181818183
1585,-3.1,-4295.5,1,883,3.505993690851735
1586,-3.5999999999999996,-4299.1,0,883,3.506935687263556
1587,-4.3,-4303.400000000001,1,884,3.509136735979836
1588,-5.8999999999999995,-4309.3,0,884,3.5125944584382873
1589,-6.0,-4315.3,2,886,3.5173064820641913
1590,-0.5000000000000001,-4315.8,1,887,3.5150943396226415
1591,-1.1,-4316.900000000001,0,887,3.512884978001257
1592,-1.6,-4318.500000000001,0,887,3.5113065326633164
1593,-2.4000000000000004,-4320.900000000001,0,887,3.5103578154425614
1594,-2.6,-4323.500000000001,0,887,3.510037641154329
1595,-3.0999999999999996,-4326.600000000001,0,887,3.510344827586207
1596,-4.4,-4331.000000000001,0,887,3.511904761904762
1597,-5.7,-4336.700000000001,1,888,3.514715090795241
1598,-6.3999999999999995,-4343.1,0,888,3.518773466833542
1599,-8.200000000000001,-4351.3,0,888,3.524702939337086
1600,-2.3999999999999995,-4353.7,2,890,3.525625
1601,-0.7999999999999999,-4354.5,1,891,3.523422860712055
1602,-0.20000000000000007,-4354.7,1,892,3.5212234706616727
1603,-0.8,-4355.5,0,892,3.5190268247036807
1604,-1.1,-4356.6,0,892,3.516832917705736
1605,-1.1,-4357.700000000001,0,892,3.5146417445482867
1606,-2.4000000000000004,-4360.1,0,892,3.5136986301369864
1607,-2.8000000000000003,-4362.900000000001,1,893,3.5140012445550717
1608,-3.8000000000000003,-4366.700000000001,1,894,3.515547263681592
1609,-5.4,-4372.1,1,895,3.5183343691733997
1610,-0.20000000000000007,-4372.3,1,896,3.5161490683229815
1611,-1.1,-4373.400000000001,0,896,3.5139664804469275
1612,-0.7000000000000002,-4374.1,2,898,3.5124069478908186
1613,-1.8000000000000003,-4375.900000000001,1,899,3.5114693118412896
1614,-2.6,-4378.500000000001,0,899,3.5111524163568775
1615,-3.0999999999999996,-4381.600000000001,0,899,3.511455108359133
1616,-1.7999999999999998,-4383.4000000000015,3,902,3.512376237623762
1617,-4.4,-4387.800000000001,0,902,3.5139146567718
1618,-4.8999999999999995,-4392.700000000001,0,902,3.516069221260816
1619,-5.8999999999999995,-4398.6,0,902,3.519456454601606
1620,-0.20000000000000007,-4398.8,1,903,3.517283950617284
1621,-0.7999999999999999,-4399.6,1,904,3.515114127082048
1622,-0.20000000000000007,-4399.8,1,905,3.5129469790382246
1623,-0.20000000000000007,-4400.0,1,906,3.5107825015403575
1624,-0.8,-4400.8,0,906,3.5086206896551726
1625,-1.7,-4402.5,0,906,3.5064615384615383
1626,-1.6,-4404.1,0,906,3.504920049200492
1627,-2.9000000000000004,-4407.0,0,906,3.5046097111247696
1628,-3.9000000000000004,-4410.9,0,906,3.5055282555282554
1629,-4.0,-4414.9,2,908,3.5076734192756294
1630,-0.8,-4415.7,0,908,3.5055214723926382
1631,-0.5000000000000001,-4416.2,1,909,3.5033721643163704
1632,-1.1,-4417.3,0,909,3.5012254901960786
1633,-1.1,-4418.400000000001,0,909,3.4990814451928967
1634,0.09999999999999987,-4418.3,2,911,3.4969400244798043
1635,-1.6,-4419.900000000001,0,911,3.4954128440366974
1636,-1.5,-4421.400000000001,1,912,3.4944987775061125
1637,-2.9000000000000004,-4424.3,0,912,3.4941967012828345
1638,-3.0999999999999996,-4427.400000000001,0,912,3.4945054945054945
1639,-3.9000000000000004,-4431.3,0,912,3.4954240390482
1640,-0.20000000000000007,-4431.5,1,913,3.493292682926829
1641,-1.4,-4432.9,0,913,3.4911639244363193
1642,-0.20000000000000007,-4433.099999999999,1,914,3.4890377588306944
1643,-0.8,-4433.9,0,914,3.4869141813755324
1644,-0.8,-4434.7,0,914,3.484793187347932
1645,-2.2,-4436.9,0,914,3.4832826747720365
1646,-1.2000000000000004,-4438.099999999999,2,916,3.4823815309842043
1647,-1.4000000000000001,-4439.499999999999,2,918,3.4820886460230724
1648,-2.4999999999999996,-4441.999999999999,1,919,3.4824029126213594
1649,-3.5,-4445.499999999999,2,921,3.4839296543359612
1650,-0.20000000000000007,-4445.699999999999,1,922,3.481818181818182
1651,-1.1,-4446.799999999999,0,922,3.479709267110842
1652,-0.8,-4447.599999999999,0,922,3.4776029055690074
1653,-1.4,-4448.999999999999,0,922,3.4754990925589837
1654,-1.0,-4449.999999999999,1,923,3.4740024183796856
1655,-2.3000000000000003,-4452.299999999999,1,924,3.473716012084592
1656,-3.9000000000000004,-4456.199999999999,0,924,3.4746376811594204
1657,-5.5,-4461.699999999999,0,924,3.4767652383826193
1658,-5.8999999999999995,-4467.5999999999985,0,924,3.4800965018094088
1659,-5.699999999999999,-4473.299999999998,2,926,3.484629294755877
1660,-4.4,-4477.699999999998,0,926,3.486144578313253
1661,-1.4,-4479.099999999998,0,926,3.4840457555689346
1662,0.3999999999999999,-4478.699999999998,2,928,3.4819494584837547
1663,-0.8,-4479.499999999998,0,928,3.4798556825015035
1664,-0.8,-4480.299999999998,0,928,3.477764423076923
1665,-1.1,-4481.399999999999,0,928,3.4756756756756757
1666,0.3999999999999999,-4480.999999999999,2,930,3.4735894357743096
1667,-1.9000000000000001,-4482.899999999999,0,930,3.472105578884223
1668,-3.1,-4485.999999999999,1,931,3.47242206235012
1669,-5.8,-4491.799999999999,0,931,3.4745356500898743
1670,0.09999999999999987,-4491.699999999999,2,933,3.472455089820359
1671,-1.0,-4492.699999999999,1,934,3.4709754637941352
1672,-2.4000000000000004,-4495.0999999999985,0,934,3.4700956937799043
1673,-2.9000000000000004,-4497.999999999998,0,934,3.4698147041243277
1674,-2.8000000000000003,-4500.799999999998,1,935,3.470131421744325
1675,-3.5999999999999996,-4504.399999999999,0,935,3.471044776119403
1676,-4.1,-4508.499999999999,0,935,3.4725536992840094
1677,-4.3,-4512.799999999999,1,936,3.4746571258199164
1678,-5.8999999999999995,-4518.699999999999,0,936,3.4779499404052445
1679,-6.5,-4525.199999999999,2,938,3.48302561048243
1680,-0.8,-4525.999999999999,0,938,3.480952380952381
1681,-1.7,-4527.699999999999,0,938,3.4788816180844737
1682,-0.20000000000000007,-4527.899999999999,1,939,3.4768133174791913
1683,-0.20000000000000007,-4528.0999999999985,1,940,3.474747474747475
1684,-0.20000000000000007,-4528.299999999998,1,941,3.472684085510689
1685,-2.4,-4530.699999999998,1,942,3.4718100890207717
1686,-2.8000000000000003,-4533.499999999998,1,943,3.472123368920522
1687,-4.4,-4537.899999999998,0,943,3.4736218138707766
1688,-5.9,-4543.799999999997,1,944,3.4768957345971563
1689,-8.0,-4551.799999999997,0,944,3.48194197750148
1690,-0.8,-4552.599999999998,0,944,3.479881656804734
1691,-1.1,-4553.699999999998,0,944,3.4778237729154347
1692,-0.20000000000000007,-4553.899999999998,1,945,3.4757683215130024
1693,-1.1,-4554.999999999998,0,945,3.4737152982870643
1694,-0.8,-4555.799999999998,0,945,3.4716646989374262
1695,-2.2,-4557.999999999998,0,945,3.4702064896755163
1696,-2.1,-4560.0999999999985,0,945,3.4693396226415096
1697,-2.9000000000000004,-4562.999999999998,0,945,3.469063052445492
1698,-3.0999999999999996,-4566.0999999999985,0,945,3.4693757361601882
1699,-2.9999999999999996,-4569.0999999999985,1,946,3.470276633313714
1700,-0.20000000000000007,-4569.299999999998,1,947,3.468235294117647
1701,-0.7999999999999999,-4570.0999999999985,1,948,3.466196355085244
1702,-1.1,-4571.199999999999,0,948,3.464159811985899
1703,-0.20000000000000007,-4571.399999999999,1,949,3.462125660598943
1704,-0.20000000000000007,-4571.5999999999985,1,950,3.460093896713615
1705,-1.6,-4573.199999999999,1,951,3.4586510263929617
1706,-2.1,-4575.299999999999,0,951,3.4577960140679953
1707,-3.4000000000000004,-4578.699999999999,0,951,3.4581136496777973
1708,-5.2,-4583.899999999999,0,951,3.4601873536299768
1709,-6.7,-4590.5999999999985,1,952,3.4640140433001756
1710,0.3999999999999999,-4590.199999999999,2,954,3.461988304093567
1711,0.09999999999999987,-4590.0999999999985,2,956,3.4599649327878432
1712,-0.20000000000000007,-4590.299999999998,1,957,3.457943925233645
1713,-1.3000000000000003,-4591.5999999999985,1,958,3.4565090484530065
1714,-2.1,-4593.699999999999,0,958,3.455659276546091
1715,-2.8000000000000003,-4596.499999999999,1,959,3.45597667638484
1716,-4.7,-4601.199999999999,0,959,3.4574592074592077
1717,-5.4,-4606.5999999999985,1,960,3.460104834012813
1718,-6.3999999999999995,-4612.999999999998,0,960,3.4639115250291037
1719,-7.000000000000001,-4619.999999999998,2,962,3.4694589877835953
1720,-4.1,-4624.0999999999985,0,962,3.4709302325581395
1721,-0.7999999999999999,-4624.899999999999,1,963,3.4689134224288205
1722,-0.20000000000000007,-4625.0999999999985,1,964,3.466898954703833
1723,-1.1,-4626.199999999999,0,964,3.464886825304701
1724,-0.8,-4626.999999999999,0,964,3.4628770301624128
1725,-1.1,-4628.099999999999,0,964,3.4608695652173913
1726,-0.40000000000000013,-4628.499999999999,2,966,3.459443800695249
1727,-2.1,-4630.599999999999,0,966,3.4585987261146496
1728,-1.4000000000000001,-4631.999999999999,2,968,3.4583333333333335
1729,-3.9,-4635.899999999999,1,969,3.459224985540775
1730,-1.4,-4637.299999999998,0,969,3.4572254335260117
1731,-1.0,-4638.299999999998,1,970,3.4558058925476605
1732,-2.4000000000000004,-4640.699999999998,0,970,3.4549653579676676
1733,-2.9000000000000004,-4643.599999999998,0,970,3.4547028274668206
1734,-3.0999999999999996,-4646.699999999998,0,970,3.4550173010380623
1735,-2.9999999999999996,-4649.699999999998,1,971,3.455907780979827
1736,-4.1,-4653.799999999998,0,971,3.457373271889401
1737,-5.2,-4658.999999999998,0,971,3.459412780656304
1738,-5.8999999999999995,-4664.899999999998,0,971,3.4626006904487916
1739,-6.3,-4671.199999999998,1,972,3.4669350201265097
1740,-0.20000000000000007,-4671.399999999998,1,973,3.4649425287356324
1741,-1.4,-4672.799999999997,0,973,3.462952326249282
1742,-0.8,-4673.599999999998,0,973,3.460964408725603
1743,-0.8,-4674.399999999998,0,973,3.4589787722317844
1744,-0.5000000000000001,-4674.899999999998,1,974,3.4569954128440368
1745,-2.2,-4677.099999999998,0,974,3.4555873925501435
1746,-2.3000000000000003,-4679.399999999998,1,975,3.4553264604811
1747,-3.3000000000000003,-4682.699999999998,1,976,3.4562106468231253
1748,-5.1000000000000005,-4687.799999999998,1,977,3.4588100686498855
1749,-7.700000000000001,-4695.499999999998,1,978,3.4636935391652375
1750,-0.20000000000000007,-4695.699999999998,1,979,3.4617142857142857
1751,-1.4,-4697.099999999998,0,979,3.4597372929754426
1752,-0.8,-4697.899999999998,0,979,3.4577625570776256
1753,-0.5000000000000001,-4698.399999999998,1,980,3.4557900741585854
1754,-0.8,-4699.199999999998,0,980,3.45381984036488
1755,-1.1,-4700.299999999998,0,980,3.4518518518518517
1756,-1.6,-4701.899999999999,0,980,3.4504555808656034
1757,-1.8000000000000003,-4703.699999999999,1,981,3.449630051223677
1758,-2.3000000000000003,-4705.999999999999,1,982,3.4493742889647327
1759,-3.0999999999999996,-4709.099999999999,0,982,3.44968732234224
1760,-0.20000000000000007,-4709.299999999999,1,983,3.4477272727272728
1761,-0.7999999999999999,-4710.099999999999,1,984,3.445769449176604
1762,-0.20000000000000007,-4710.299999999999,1,985,3.4438138479001137
1763,-0.8,-4711.099999999999,0,985,3.441860465116279
1764,-0.8,-4711.9,0,985,3.439909297052154
1765,-1.7,-4713.599999999999,0,985,3.4379603399433427
1766,0.3999999999999999,-4713.2,2,987,3.436013590033975
1767,-1.0,-4714.2,1,988,3.434634974533107
1768,-1.5,-4715.7,1,989,3.4338235294117645
1769,-1.7000000000000004,-4717.4,2,991,3.4335782928208025
1770,-1.1,-4718.5,0,991,3.431638418079096
1771,-1.9000000000000001,-4720.4,0,991,3.430265386787126
1772,-2.4000000000000004,-4722.799999999999,0,991,3.4294582392776523
1773,-3.1,-4725.9,1,992,3.4297800338409474
1774,-4.4,-4730.299999999999,0,992,3.431228861330327
1775,-5.3999999999999995,-4735.699999999999,0,992,3.4338028169014083
1776,-6.3999999999999995,-4742.0999999999985,0,992,3.4375
1777,-7.4,-4749.499999999998,1,993,3.442318514350028
1778,-7.800000000000001,-4757.299999999998,1,994,3.4482564679415075
1779,-9.100000000000001,-4766.399999999999,1,995,3.4553119730185498
1780,-5.3999999999999995,-4771.799999999998,0,995,3.457865168539326
1781,-1.6,-4773.399999999999,1,996,3.4564851207186975
1782,-1.5,-4774.899999999999,1,997,3.4556677890011223
1783,-2.6,-4777.499999999999,0,997,3.4554122265844085
1784,-3.0999999999999996,-4780.599999999999,0,997,3.4557174887892375
1785,-4.7,-4785.299999999999,0,997,3.4571428571428573
1786,-6.5,-4791.799999999999,0,997,3.460246360582307
1787,-7.1000000000000005,-4798.9,1,998,3.4650251818690543
